timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu
2026/02/05 03:49:57.122, NVIDIA Thor, 14 %, [N/A], [N/A], 52
2026/02/05 03:49:58.123, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:49:59.126, NVIDIA Thor, 10 %, [N/A], [N/A], 51
2026/02/05 03:50:00.127, NVIDIA Thor, 5 %, [N/A], [N/A], 51
2026/02/05 03:50:01.129, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:50:02.131, NVIDIA Thor, 87 %, [N/A], [N/A], 52
2026/02/05 03:50:03.133, NVIDIA Thor, 4 %, [N/A], [N/A], 51
2026/02/05 03:50:04.135, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:50:05.137, NVIDIA Thor, 1 %, [N/A], [N/A], 50
2026/02/05 03:50:06.139, NVIDIA Thor, 2 %, [N/A], [N/A], 51
2026/02/05 03:50:07.140, NVIDIA Thor, 3 %, [N/A], [N/A], 51
2026/02/05 03:50:08.142, NVIDIA Thor, 98 %, [N/A], [N/A], 52
2026/02/05 03:50:09.144, NVIDIA Thor, 1 %, [N/A], [N/A], 51
2026/02/05 03:50:10.146, NVIDIA Thor, 97 %, [N/A], [N/A], 52
2026/02/05 03:50:11.149, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 03:50:12.152, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 03:50:13.154, NVIDIA Thor, 2 %, [N/A], [N/A], 52
2026/02/05 03:50:14.156, NVIDIA Thor, 97 %, [N/A], [N/A], 53
2026/02/05 03:50:15.158, NVIDIA Thor, 75 %, [N/A], [N/A], 52
2026/02/05 03:50:16.161, NVIDIA Thor, 6 %, [N/A], [N/A], 52
2026/02/05 03:50:17.163, NVIDIA Thor, 98 %, [N/A], [N/A], 53
2026/02/05 03:50:18.167, NVIDIA Thor, 0 %, [N/A], [N/A], 51
2026/02/05 03:50:19.168, NVIDIA Thor, 9 %, [N/A], [N/A], 52
2026/02/05 03:50:20.169, NVIDIA Thor, 98 %, [N/A], [N/A], 53
